,map_id,model,prompt_id,avg_model_score,max_model_score,std_model_score,n_model_runs,map_size,abstractability,instruction,necessary_context,background_context,representation_key,output,avg_gain,avg_rel_gain,avg_gain_diff,n_plan_runs
125,map_3x3_4581d67942,deepseek-r1:70b,5,0.42091443901770836,0.6,0.07392695020542123,20,3,perfect abstraction,relation1,necessary-domain2,test3,json,out2,-0.4763699472731068,-inf,0.49851191259920596,56
126,map_3x3_4581d67942,deepseek-r1:70b,6,0.44995237486091144,0.5714285714285714,0.08791412854552395,20,3,perfect abstraction,relation2,necessary-domain2,performance3,text,out2,-0.445715702633063,-174.56289711955708,0.4821478600998719,20
127,map_3x3_4581d67942,deepseek-r1:70b,7,0.44687607785168754,0.6,0.07304285675374428,20,3,perfect abstraction,relation2,necessary-domain2,performance3,json,out2,-0.44681020922462145,-inf,0.4848985274136067,20
128,map_3x3_4581d67942,deepseek-r1:70b,8,0.3804679833993829,0.5714285714285714,0.06651023203409898,20,3,perfect abstraction,role3,necessary-domain1,domain3,text,out2,-0.47780740375674907,-inf,0.49845280009721005,56
129,map_3x3_4581d67942,deepseek-r1:70b,9,0.42786435786435784,0.5,0.03612927948942957,20,3,perfect abstraction,role3,necessary-domain1,domain3,json,out2,-0.200819882363081,-inf,0.23843302598595623,20
130,map_3x3_4581d67942,deepseek-r1:70b,10,0.4426121463077985,0.6666666666666666,0.08984558616380131,60,3,perfect abstraction,gpt1,domain2,test1,text,out4,0.022176503918710216,,0.00026853175390334694,56
131,map_3x3_4581d67942,deepseek-r1:70b,11,0.4558030858030858,0.5714285714285714,0.0635574468841573,60,3,perfect abstraction,gpt1,domain2,test1,json,out4,-0.21989241961921965,-inf,0.24147100501472044,56
132,map_3x3_4581d67942,deepseek-r1:7b,0,0.4608081981252713,0.5714285714285714,0.08413961657546692,20,3,perfect abstraction,role1,necessary-domain2,domain2,text,out2,-0.4461632921099662,-inf,0.4846384401818116,20
133,map_3x3_4581d67942,deepseek-r1:7b,1,0.4624630948172836,0.6666666666666666,0.07848718115868661,20,3,perfect abstraction,role1,necessary-domain2,domain2,json,out2,-0.4469987014830112,-inf,0.48465571314096445,20
134,map_3x3_4581d67942,deepseek-r1:7b,2,0.41514173691805273,0.6,0.07439089806541427,20,3,perfect abstraction,role1,necessary-domain1,test3,text,out1,-0.4463417204916477,-inf,0.48470545357465744,20
135,map_3x3_4581d67942,deepseek-r1:7b,3,0.4127244288256874,0.5714285714285714,0.06214507082315411,20,3,perfect abstraction,role1,necessary-domain1,test3,json,out1,0.06873700667421023,1.31972600929526,-0.028802707721789677,20
136,map_3x3_4581d67942,deepseek-r1:7b,4,0.4403063603063603,0.5714285714285714,0.07468026342752723,20,3,perfect abstraction,relation1,necessary-domain2,test3,text,out2,-0.4481690687835217,-inf,0.48727276958028476,20
137,map_3x3_4581d67942,deepseek-r1:7b,5,0.4341414141414141,0.5714285714285714,0.06839354795750854,20,3,perfect abstraction,relation1,necessary-domain2,test3,json,out2,-0.44789254798491795,-103.9193401496772,0.48509785562753677,20
138,map_3x3_4581d67942,deepseek-r1:7b,6,0.4505382163244125,0.6666666666666666,0.09742386923749738,20,3,perfect abstraction,relation2,necessary-domain2,performance3,text,out2,-0.4466810542047024,-inf,0.4824880516429742,20
139,map_3x3_4581d67942,deepseek-r1:7b,7,0.44023486008904883,0.5714285714285714,0.09722567732004563,20,3,perfect abstraction,relation2,necessary-domain2,performance3,json,out2,-0.19853884981075925,-inf,0.23621313229203228,20
140,map_3x3_4581d67942,deepseek-r1:7b,8,0.4436213786213786,0.5555555555555556,0.0490745407702141,20,3,perfect abstraction,role3,necessary-domain1,domain3,text,out2,-0.3713159182568392,-inf,0.40967673693100615,20
141,map_3x3_4581d67942,deepseek-r1:7b,9,0.447326369282891,0.5714285714285714,0.08123580216882773,20,3,perfect abstraction,role3,necessary-domain1,domain3,json,out2,-0.44760782838861146,51.98680221489489,0.48361562959353127,20
142,map_3x3_4581d67942,deepseek-r1:7b,10,0.4100739922016518,0.5,0.0625896789109226,60,3,perfect abstraction,gpt1,domain2,test1,text,out4,-0.44562312683463096,-inf,0.4841483144561449,20
143,map_3x3_4581d67942,deepseek-r1:7b,11,0.45290404040404036,0.6666666666666666,0.11076827721968409,60,3,perfect abstraction,gpt1,domain2,test1,json,out4,-0.4484315915306409,-163.82228699194116,0.48347507758935293,20
144,map_3x3_4581d67942,deepseek-r1:8b,0,0.42526398739164695,0.5714285714285714,0.08791502789232247,20,3,perfect abstraction,role1,necessary-domain2,domain2,text,out2,-0.4194692911903064,-inf,0.4564111531376839,20
145,map_3x3_4581d67942,deepseek-r1:8b,1,0.44738816738816733,1.0,0.14078085929142506,20,3,perfect abstraction,role1,necessary-domain2,domain2,json,out2,0.0428212392628193,1.2625736559213294,-0.0022109347283840175,20
146,map_3x3_4581d67942,deepseek-r1:8b,2,0.429249791144528,0.5714285714285714,0.06226826376437008,20,3,perfect abstraction,role1,necessary-domain1,test3,text,out1,-0.4450773158570131,-inf,0.48468324779470756,20
147,map_3x3_4581d67942,deepseek-r1:8b,3,0.4460822510822511,0.5714285714285714,0.07184718492523401,20,3,perfect abstraction,role1,necessary-domain1,test3,json,out1,-0.4138925589223703,-inf,0.45284030185143154,20
148,map_3x3_4581d67942,deepseek-r1:8b,4,0.37809951475805137,0.6666666666666666,0.09082433647131777,20,3,perfect abstraction,relation1,necessary-domain2,test3,text,out2,0.06565901187062265,inf,-0.028631774693727484,20
149,map_3x3_4581d67942,deepseek-r1:8b,5,0.4121672771672772,0.5,0.025666329040254846,20,3,perfect abstraction,relation1,necessary-domain2,test3,json,out2,-0.44660661848386124,-inf,0.4875327223936717,20
150,map_3x3_4581d67942,deepseek-r1:8b,6,0.38303457507404876,0.6315789473684211,0.08197912001308866,20,3,perfect abstraction,relation2,necessary-domain2,performance3,text,out2,-0.447862461835146,-inf,0.4840876309374968,20
151,map_3x3_4581d67942,deepseek-r1:8b,7,0.46143602400309713,1.0,0.14836193225447933,20,3,perfect abstraction,relation2,necessary-domain2,performance3,json,out2,0.03998208064834276,,-0.001724945624669405,20
152,map_3x3_4581d67942,deepseek-r1:8b,8,0.44801779701779704,0.5714285714285714,0.08413893031550367,20,3,perfect abstraction,role3,necessary-domain1,domain3,text,out2,-0.44908046029011406,-inf,0.4866702202260494,20
153,map_3x3_4581d67942,deepseek-r1:8b,9,0.4692640692640692,0.5714285714285714,0.062121170222201386,20,3,perfect abstraction,role3,necessary-domain1,domain3,json,out2,-0.44732941435774165,-70.9963897562271,0.4856685565511386,20
154,map_3x3_4581d67942,deepseek-r1:8b,10,0.38389273689273684,0.5714285714285714,0.06986897218994587,60,3,perfect abstraction,gpt1,domain2,test1,text,out4,-0.44752390407522513,-inf,0.48511301122109096,20
155,map_3x3_4581d67942,deepseek-r1:8b,11,0.4728571428571428,1.0,0.1338175802307585,60,3,perfect abstraction,gpt1,domain2,test1,json,out4,0.03472941229740777,-inf,0.0010862645109494696,20
156,map_3x3_4581d67942,llama3.1:70b,0,0.46885947385947385,0.6666666666666666,0.08077354787480825,20,3,perfect abstraction,role1,necessary-domain2,domain2,text,out2,0.0366647480626901,0.9432796553380298,-0.0032862698038419015,20
157,map_3x3_4581d67942,llama3.1:70b,1,0.5038777888777888,0.6666666666666666,0.08435534053049583,20,3,perfect abstraction,role1,necessary-domain2,domain2,json,out2,-0.21646217076977098,14.063704507640399,0.2522583381434282,20
158,map_3x3_4581d67942,llama3.1:70b,2,0.544753930280246,0.6666666666666666,0.06576917187118131,20,3,perfect abstraction,role1,necessary-domain1,test3,text,out1,0.040677403251330055,1.0524100610085352,-0.0008759809633095972,20
159,map_3x3_4581d67942,llama3.1:70b,3,0.49968975468975463,0.6666666666666666,0.06848923708556542,20,3,perfect abstraction,role1,necessary-domain1,test3,json,out1,0.008811747739712389,-inf,0.02576280381282171,20
160,map_3x3_4581d67942,llama3.1:70b,4,0.5194364699627857,0.6666666666666666,0.08041989597953907,20,3,perfect abstraction,relation1,necessary-domain2,test3,text,out2,-0.4479582013785839,-inf,0.48554926924904185,20
161,map_3x3_4581d67942,llama3.1:70b,5,0.5012113617376774,0.5714285714285714,0.0381701874508115,20,3,perfect abstraction,relation1,necessary-domain2,test3,json,out2,0.05728288048505783,inf,-0.01939612207810084,20
162,map_3x3_4581d67942,llama3.1:70b,6,0.4826623376623377,0.6666666666666666,0.11351096814786814,20,3,perfect abstraction,relation2,necessary-domain2,performance3,text,out2,-0.44623844284812614,-inf,0.48391129086414975,20
163,map_3x3_4581d67942,llama3.1:70b,7,0.4932539682539683,0.5714285714285714,0.03607448545186225,20,3,perfect abstraction,relation2,necessary-domain2,performance3,json,out2,0.008080233822266247,-inf,0.031777466694513964,20
164,map_3x3_4581d67942,llama3.1:70b,8,0.4973953823953824,0.8,0.11525734064019454,20,3,perfect abstraction,role3,necessary-domain1,domain3,text,out2,0.03696420811613401,-inf,0.004012800683577849,20
165,map_3x3_4581d67942,llama3.1:70b,9,0.4705627705627705,0.5714285714285714,0.051981584579938046,20,3,perfect abstraction,role3,necessary-domain1,domain3,json,out2,0.03535447662075362,inf,-0.0027039410869280607,20
166,map_3x3_4581d67942,llama3.1:70b,10,0.42407867494824014,0.5714285714285714,0.0542172216754852,60,3,perfect abstraction,gpt1,domain2,test1,text,out4,0.06324564404288928,inf,-0.027648867557446177,20
167,map_3x3_4581d67942,llama3.1:70b,11,0.4842063492063492,0.6666666666666666,0.07169884299097626,60,3,perfect abstraction,gpt1,domain2,test1,json,out4,0.06463074439764023,1.2877435904032641,-0.029010482480128587,20
168,map_3x3_4581d67942,llama3.1:8b,0,0.4369841269841269,0.6666666666666666,0.055238623375844495,20,3,perfect abstraction,role1,necessary-domain2,domain2,text,out2,-0.44999827021360395,6.899340802541792,0.4842380614777406,20
169,map_3x3_4581d67942,llama3.1:8b,1,0.44097402597402596,0.5454545454545454,0.04782269158836166,20,3,perfect abstraction,role1,necessary-domain2,domain2,json,out2,0.06667671976486841,inf,-0.02772702693939209,20
170,map_3x3_4581d67942,llama3.1:8b,2,0.4776718088674611,0.6666666666666666,0.09579841712260773,20,3,perfect abstraction,role1,necessary-domain1,test3,text,out1,-0.2277488574286302,-inf,0.26604970300197606,20
171,map_3x3_4581d67942,llama3.1:8b,3,0.5337806637806637,0.6666666666666666,0.09403354492143573,20,3,perfect abstraction,role1,necessary-domain1,test3,json,out1,-0.44856569380561506,-inf,0.48416869326432543,20
172,map_3x3_4581d67942,llama3.1:8b,4,0.47938596491228064,0.6666666666666666,0.08680315839555396,20,3,perfect abstraction,relation1,necessary-domain2,test3,text,out2,-0.4459708264569441,3.7064281314354846,0.48513064516584076,20
173,map_3x3_4581d67942,llama3.1:8b,5,0.4835645272601794,0.6666666666666666,0.08452867296549456,20,3,perfect abstraction,relation1,necessary-domain2,test3,json,out2,-0.44536351560552917,-inf,0.4836606798668702,20
174,map_3x3_4581d67942,llama3.1:8b,6,0.40454081006712583,0.5,0.043907038915667114,20,3,perfect abstraction,relation2,necessary-domain2,performance3,text,out2,-0.45057693142692246,-95.78941856105014,0.48650123261411987,20
175,map_3x3_4581d67942,llama3.1:8b,7,0.5204221141177663,0.6666666666666666,0.10213970100777044,20,3,perfect abstraction,relation2,necessary-domain2,performance3,json,out2,0.04034199991822244,inf,-0.0027329733967781157,20
176,map_3x3_4581d67942,llama3.1:8b,8,0.513391994478951,0.6666666666666666,0.08104714528190406,20,3,perfect abstraction,role3,necessary-domain1,domain3,text,out2,-0.44839335864782337,11.64119310879073,0.48586615849534665,20
177,map_3x3_4581d67942,llama3.1:8b,9,0.45952485380116953,0.6666666666666666,0.07890613922679136,20,3,perfect abstraction,role3,necessary-domain1,domain3,json,out2,-0.22007031752665843,-inf,0.256985751748085,20
178,map_3x3_4581d67942,llama3.1:8b,10,0.41840051517683097,0.5714285714285714,0.06995449919488221,60,3,perfect abstraction,gpt1,domain2,test1,text,out4,-0.44772259700298306,-inf,0.4852803294062614,20
179,map_3x3_4581d67942,llama3.1:8b,11,0.44712121212121214,0.5714285714285714,0.06723064214775888,60,3,perfect abstraction,gpt1,domain2,test1,json,out4,0.061458802759647366,inf,-0.02675861072540283,20
180,map_3x3_4581d67942,llama3.3:70b,0,0.42857142857142855,0.42857142857142855,0.0,20,3,perfect abstraction,role1,necessary-domain2,domain2,text,out2,-0.4439849722584088,-inf,0.48496714231371885,20
181,map_3x3_4581d67942,llama3.3:70b,1,0.4557142857142857,0.5,0.04655708068110288,20,3,perfect abstraction,role1,necessary-domain2,domain2,json,out2,-0.44950362892945606,92.08498416723633,0.48703136890133225,20
182,map_3x3_4581d67942,llama3.3:70b,2,0.5,0.5,0.0,20,3,perfect abstraction,role1,necessary-domain1,test3,text,out1,-0.4465486405789852,-105.04596867407172,0.4871142092049122,20
183,map_3x3_4581d67942,llama3.3:70b,3,0.5035714285714286,0.5714285714285714,0.01597191412499849,20,3,perfect abstraction,role1,necessary-domain1,test3,json,out1,-0.02785987087090811,0.13764640489119565,0.06643001730243366,20
184,map_3x3_4581d67942,llama3.3:70b,4,0.4134453781512605,0.42857142857142855,0.03103800056728197,20,3,perfect abstraction,relation1,necessary-domain2,test3,text,out2,-0.442822239001592,-inf,0.4877686920265357,20
185,map_3x3_4581d67942,llama3.3:70b,5,0.41500000000000004,0.5,0.03663475485325232,20,3,perfect abstraction,relation1,necessary-domain2,test3,json,out2,-0.44589460154374444,-inf,0.48436928946773217,20
186,map_3x3_4581d67942,llama3.3:70b,6,0.4444444444444445,0.4444444444444444,0.0,20,3,perfect abstraction,relation2,necessary-domain2,performance3,text,out2,-0.4452002135515213,-inf,0.48380445796251303,20
187,map_3x3_4581d67942,llama3.3:70b,7,0.5,0.5,0.0,20,3,perfect abstraction,relation2,necessary-domain2,performance3,json,out2,-0.44674583843350407,-inf,0.48353282745679216,20
188,map_3x3_4581d67942,llama3.3:70b,8,0.4444444444444445,0.4444444444444444,0.0,20,3,perfect abstraction,role3,necessary-domain1,domain3,text,out2,-0.44568335532148673,-inf,0.4875408166150252,20
189,map_3x3_4581d67942,llama3.3:70b,9,0.5057142857142857,0.5714285714285714,0.036021237320933895,20,3,perfect abstraction,role3,necessary-domain1,domain3,json,out2,0.042943148265282303,-inf,-0.004739615360895788,20
190,map_3x3_4581d67942,llama3.3:70b,10,0.3929090957351827,0.5714285714285714,0.06836292990706228,60,3,perfect abstraction,gpt1,domain2,test1,text,out4,-0.44888957543174424,-inf,0.4822115808029969,20
191,map_3x3_4581d67942,llama3.3:70b,11,0.4855769230769231,0.6666666666666666,0.09073208474672678,60,3,perfect abstraction,gpt1,domain2,test1,json,out4,0.016088087807099034,0.540973553806406,0.025403468728065502,20
192,map_3x3_d5cc755ee1,deepseek-r1:14b,0,0.33234564812095196,1.0,0.16733664599749837,20,3,no abstraction,role1,necessary-domain2,domain2,text,out2,0.0772536294658979,inf,-0.0014188705285390264,20
193,map_3x3_d5cc755ee1,deepseek-r1:14b,1,0.2897566801015077,0.4,0.037911201303822174,20,3,no abstraction,role1,necessary-domain2,domain2,json,out2,0.07347252870599427,0.5379458924243703,0.009719967623551706,20
194,map_3x3_d5cc755ee1,deepseek-r1:14b,2,0.3728624007571376,1.0,0.15377209479173332,20,3,no abstraction,role1,necessary-domain1,test3,text,out1,0.08021082760890326,0.7788950529152919,0.0005017387171586451,20
195,map_3x3_d5cc755ee1,deepseek-r1:14b,3,0.3228521478521479,0.4,0.04636954181932257,20,3,no abstraction,role1,necessary-domain1,test3,json,out1,0.08037121320764223,inf,0.0018538161416848664,20
196,map_3x3_d5cc755ee1,deepseek-r1:14b,4,0.3388648585457096,0.5,0.06432894527567497,20,3,no abstraction,relation1,necessary-domain2,test3,text,out2,0.08737237506111464,-inf,-0.006239267597595857,20
197,map_3x3_d5cc755ee1,deepseek-r1:14b,5,0.4065101565101565,1.0,0.2074717533182228,20,3,no abstraction,relation1,necessary-domain2,test3,json,out2,0.0825720514257749,0.8712873719636034,0.002017819682757055,20
198,map_3x3_d5cc755ee1,deepseek-r1:14b,6,0.3168350452874481,0.4,0.0580698254954669,20,3,no abstraction,relation2,necessary-domain2,performance3,text,out2,0.053384348521629967,-inf,0.021688672920068118,20
199,map_3x3_d5cc755ee1,deepseek-r1:14b,7,0.3127852690568208,0.4,0.05326069351940617,20,3,no abstraction,relation2,necessary-domain2,performance3,json,out2,0.05692532765865327,-inf,0.020688795944054934,20
200,map_3x3_d5cc755ee1,deepseek-r1:14b,8,0.32802369918936636,0.4,0.05772298065974553,20,3,no abstraction,role3,necessary-domain1,domain3,text,out2,0.058998655349016195,0.35306081611023715,0.023231356928745915,20
201,map_3x3_d5cc755ee1,deepseek-r1:14b,9,0.313481045981046,0.5,0.05346923047388251,20,3,no abstraction,role3,necessary-domain1,domain3,json,out2,0.07326065940658254,inf,0.007539341708024325,20
202,map_3x3_d5cc755ee1,deepseek-r1:14b,10,0.3223420439209913,0.4,0.04250047242519434,60,3,no abstraction,gpt1,domain2,test1,text,out4,0.08267385598023733,-inf,-0.0038691064019997804,20
203,map_3x3_d5cc755ee1,deepseek-r1:14b,11,0.36534632034632036,0.5,0.045035853498263244,60,3,no abstraction,gpt1,domain2,test1,json,out4,-0.41287952412168183,-inf,0.4934591352244218,20
204,map_3x3_d5cc755ee1,deepseek-r1:32b,0,0.339995004995005,0.5,0.05642104273888537,20,3,no abstraction,role1,necessary-domain2,domain2,text,out2,0.07627282210191091,-inf,0.0012442965507507425,20
205,map_3x3_d5cc755ee1,deepseek-r1:32b,1,0.33606643356643356,1.0,0.1643888440041823,20,3,no abstraction,role1,necessary-domain2,domain2,json,out2,0.07968449324369431,-inf,0.003431752940018973,20
206,map_3x3_d5cc755ee1,deepseek-r1:32b,2,0.3595158445158445,0.5,0.05233798118135416,20,3,no abstraction,role1,necessary-domain1,test3,text,out1,0.07342185290654499,-inf,0.007661922723054898,20
207,map_3x3_d5cc755ee1,deepseek-r1:32b,3,0.36987012987012985,1.0,0.15360010649077363,20,3,no abstraction,role1,necessary-domain1,test3,json,out1,0.07946593119700754,0.954634550523671,0.0009755449891090257,20
208,map_3x3_d5cc755ee1,deepseek-r1:32b,4,0.3415556925911617,0.4,0.05324026819737322,20,3,no abstraction,relation1,necessary-domain2,test3,text,out2,0.07153500679135323,,0.010139536400636048,20
209,map_3x3_d5cc755ee1,deepseek-r1:32b,5,0.3218081918081918,0.5,0.05620925894563525,20,3,no abstraction,relation1,necessary-domain2,test3,json,out2,0.07601255356272062,inf,0.008462367177009591,20
210,map_3x3_d5cc755ee1,deepseek-r1:32b,6,0.3795340624287993,1.0,0.1568613322491764,20,3,no abstraction,relation2,necessary-domain2,performance3,text,out2,0.07749588180581729,-inf,-0.0002627017100652024,20
211,map_3x3_d5cc755ee1,deepseek-r1:32b,7,0.33976190476190476,0.5,0.08047589387615704,20,3,no abstraction,relation2,necessary-domain2,performance3,json,out2,0.07380973055958752,,0.007224475145339948,20
212,map_3x3_d5cc755ee1,deepseek-r1:32b,8,0.3240484871776141,0.5,0.07682377728652327,20,3,no abstraction,role3,necessary-domain1,domain3,text,out2,0.07260287054379784,-inf,0.004965520302454629,20
